0.331427,0.475065,0.436691,0.588004,0.390319,0.406284,0.373937,0.549621,0.385186,0.478389,0.682608,0.507841,0.399853,0.548579,0.603057,0.50877,0.436226,0.399153,0.485916,0.543024,0.572685,0.453445,0.559108,0.397105,0.655278,0.608247,0.354316,0.527613,0.556552,0.502961,0.598551,0.429532,0.54614,0.457614,0.447794,0.412766,0.508991,0.393181,0.48686,0.402761,0.43155,1
0.360163,0.463334,0.536981,0.566425,0.489556,0.470012,0.536585,0.605842,0.414729,0.637876,0.597605,0.507841,0.41218,0.582433,0.542153,0.561163,0.518735,0.457385,0.506812,0.400261,0.423614,0.55306,0.501945,0.630216,0.502043,0.553171,0.443626,0.513368,0.533961,0.507206,0.555008,0.540154,0.468598,0.498851,0.383458,0.367126,0.575391,0.358417,0.559649,0.523486,0.369415,0
0.392168,0.503473,0.42858,0.56613,0.439647,0.381903,0.474835,0.459568,0.258001,0.527325,0.597924,0.507841,0.462962,0.598804,0.606404,0.485012,0.483488,0.409221,0.553075,0.582219,0.315104,0.41016,0.552818,0.628064,0.651983,0.62588,0.286348,0.530448,0.617485,0.410835,0.64415,0.486395,0.503392,0.619045,0.477932,0.47572,0.589269,0.37652,0.599477,0.368804,0.328688,0
0.387437,0.512634,0.460256,0.525165,0.450054,0.527156,0.513219,0.623514,0.490771,0.496879,0.529847,0.507841,0.365391,0.65876,0.511249,0.500214,0.467858,0.428503,0.451552,0.424154,0.440435,0.465288,0.460395,0.534291,0.636553,0.450965,0.340284,0.52941,0.523259,0.409659,0.512902,0.493866,0.474413,0.47917,0.412645,0.470423,0.500265,0.566085,0.520202,0.500246,0.44305,1
0.480801,0.496399,0.486421,0.498664,0.468506,0.507624,0.496376,0.619636,0.511055,0.535298,0.492711,0.507841,0.388806,0.56573,0.547901,0.522587,0.574128,0.417746,0.523672,0.415182,0.424894,0.470702,0.418291,0.559233,0.579322,0.487023,0.400178,0.585473,0.493402,0.483039,0.496373,0.451143,0.485757,0.496478,0.409796,0.46823,0.46705,0.46053,0.598829,0.503459,0.377981,0
0.419214,0.627078,0.574868,0.563208,0.434126,0.358636,0.425512,0.58639,0.406329,0.570723,0.505615,0.507841,0.38676,0.637932,0.521752,0.52424,0.500873,0.446492,0.443355,0.53387,0.479929,0.606632,0.578881,0.494998,0.462661,0.576003,0.410572,0.565125,0.564308,0.487068,0.536912,0.515702,0.57726,0.495475,0.380846,0.440157,0.505223,0.515486,0.571009,0.420373,0.430139,0
0.3263,0.563869,0.54277,0.598269,0.403627,0.328104,0.473839,0.654568,0.544667,0.612347,0.582014,0.507841,0.39824,0.667115,0.441251,0.482076,0.439447,0.367853,0.442897,0.493807,0.635361,0.513505,0.396629,0.451212,0.530406,0.514849,0.387711,0.660586,0.512389,0.570228,0.548766,0.456266,0.485698,0.559656,0.349062,0.467438,0.450236,0.481828,0.577672,0.500536,0.428532,0
0.478133,0.506898,0.528693,0.595411,0.508642,0.489792,0.493312,0.642552,0.479751,0.483927,0.48714,0.507841,0.453119,0.553503,0.47988,0.486596,0.538093,0.425555,0.483439,0.448963,0.535439,0.401844,0.481887,0.465481,0.578021,0.506916,0.446152,0.556517,0.53392,0.488009,0.56104,0.458707,0.444053,0.466954,0.415404,0.513815,0.466977,0.501559,0.468804,0.488534,0.396833,0
0.432331,0.435125,0.57419,0.469052,0.383293,0.443469,0.421341,0.562827,0.393012,0.499022,0.670651,0.507841,0.397668,0.665005,0.514012,0.448165,0.487884,0.426692,0.442196,0.515783,0.494749,0.518047,0.567498,0.485093,0.55118,0.54147,0.432503,0.497427,0.539614,0.490592,0.54145,0.475967,0.469727,0.376567,0.37291,0.356194,0.444978,0.501721,0.530689,0.441089,0.473815,0
0.371785,0.560856,0.49721,0.555283,0.346079,0.43578,0.398422,0.544899,0.344226,0.466974,0.582778,0.507841,0.357973,0.598472,0.561237,0.472083,0.452167,0.439395,0.433242,0.469047,0.510982,0.552388,0.512138,0.388985,0.655925,0.664867,0.397152,0.627124,0.594379,0.365103,0.643415,0.498746,0.410187,0.424301,0.343603,0.31514,0.504439,0.383069,0.489068,0.443872,0.440824,0
0.441471,0.61135,0.509263,0.535113,0.366247,0.472256,0.501387,0.643855,0.509017,0.469611,0.548658,0.507841,0.379236,0.555829,0.514364,0.464625,0.510528,0.398846,0.407032,0.455737,0.503084,0.43359,0.40523,0.433142,0.529729,0.604306,0.407533,0.615262,0.522004,0.495696,0.518882,0.568142,0.394072,0.485354,0.425071,0.435973,0.457291,0.461778,0.61085,0.471333,0.365575,0
0.346091,0.447886,0.485447,0.472568,0.434818,0.468713,0.395792,0.542229,0.331015,0.483133,0.563477,0.507841,0.387287,0.540329,0.638567,0.376005,0.413892,0.366224,0.585528,0.56787,0.375374,0.505984,0.461654,0.54978,0.493633,0.483575,0.266961,0.536497,0.462267,0.405812,0.577055,0.444648,0.474784,0.417187,0.397109,0.356552,0.43299,0.46784,0.473369,0.398541,0.460834,0
0.389122,0.488144,0.492869,0.622029,0.473882,0.474462,0.436033,0.581298,0.340603,0.423568,0.547993,0.507841,0.426014,0.548263,0.433266,0.37532,0.509987,0.337372,0.455724,0.417526,0.5303,0.461598,0.564758,0.496645,0.599669,0.671851,0.365944,0.595856,0.648314,0.374655,0.580518,0.558482,0.423236,0.458535,0.419755,0.388793,0.479901,0.385526,0.486617,0.417467,0.362837,0
0.37563,0.482023,0.585171,0.478185,0.417383,0.503897,0.556356,0.484214,0.369071,0.481897,0.578844,0.507841,0.385057,0.584958,0.536183,0.409188,0.54312,0.354019,0.458445,0.454231,0.394025,0.426049,0.620499,0.550068,0.632529,0.558595,0.311676,0.5086,0.583217,0.324445,0.521895,0.451535,0.421534,0.528641,0.317168,0.372292,0.611286,0.507118,0.564627,0.522534,0.396523,0
0.434689,0.552316,0.557375,0.468725,0.428421,0.359043,0.430747,0.53006,0.501272,0.499439,0.619829,0.507841,0.402826,0.627854,0.535749,0.425519,0.504639,0.447895,0.400247,0.473047,0.422786,0.41632,0.498928,0.40897,0.546175,0.499893,0.360822,0.591872,0.641117,0.512631,0.479208,0.425881,0.521815,0.430137,0.40352,0.488065,0.411194,0.577248,0.556991,0.499813,0.374564,0
0.352241,0.58685,0.440278,0.576789,0.373562,0.398025,0.366816,0.449243,0.24586,0.525326,0.556637,0.507841,0.341615,0.541999,0.513899,0.530084,0.500614,0.426052,0.42851,0.382178,0.376759,0.414258,0.516226,0.564797,0.712179,0.612092,0.32955,0.549643,0.621182,0.351354,0.681112,0.467541,0.444926,0.435968,0.296857,0.271556,0.536718,0.337709,0.637907,0.37891,0.277247,0
0.334201,0.489162,0.567265,0.519219,0.39971,0.307716,0.403365,0.544915,0.463661,0.550753,0.583996,0.507841,0.29141,0.633743,0.456799,0.403244,0.396743,0.407242,0.409227,0.472443,0.450452,0.523463,0.513885,0.556951,0.588791,0.693235,0.461225,0.491449,0.464022,0.477369,0.55641,0.490542,0.505189,0.5103,0.36094,0.411428,0.533549,0.449601,0.589885,0.406342,0.343575,0
0.223829,0.500197,0.371946,0.555108,0.323092,0.320029,0.337153,0.481925,0.275629,0.521544,0.592722,0.507841,0.365938,0.601009,0.615968,0.363169,0.444166,0.322571,0.475185,0.585568,0.375371,0.374756,0.353289,0.517533,0.455364,0.503049,0.247887,0.590248,0.557481,0.419187,0.654792,0.454949,0.446469,0.316978,0.257394,0.34493,0.362779,0.414554,0.46804,0.334663,0.42525,0
0.342122,0.564521,0.496882,0.613045,0.360706,0.335415,0.426003,0.519109,0.326333,0.447781,0.443707,0.507841,0.368489,0.556416,0.503461,0.471583,0.532357,0.4203,0.426754,0.518234,0.343967,0.442424,0.546738,0.4883,0.549718,0.641316,0.250716,0.649811,0.679135,0.32801,0.573452,0.528713,0.5194,0.540072,0.325163,0.407307,0.532942,0.490307,0.611941,0.344948,0.313749,0
0.365994,0.55182,0.577811,0.598893,0.292135,0.394179,0.374966,0.586937,0.346184,0.497972,0.63989,0.507841,0.273461,0.613673,0.381814,0.44048,0.431116,0.345881,0.385447,0.414806,0.391139,0.487415,0.574622,0.351253,0.669866,0.649753,0.280098,0.541745,0.575933,0.251624,0.595471,0.504232,0.349513,0.479159,0.271433,0.332261,0.494435,0.50065,0.613506,0.389683,0.374541,0
0.331723,0.578673,0.443063,0.612813,0.370654,0.393777,0.406015,0.50529,0.410219,0.453868,0.594335,0.507841,0.373173,0.605099,0.431847,0.432095,0.561093,0.326354,0.45681,0.582091,0.326226,0.377241,0.357278,0.48916,0.734579,0.484618,0.241856,0.537019,0.577991,0.312975,0.526582,0.575031,0.434888,0.507702,0.323133,0.495807,0.458697,0.530399,0.654889,0.421214,0.491725,0
0.252292,0.673634,0.495072,0.54925,0.413927,0.384052,0.442968,0.468705,0.348276,0.437256,0.657108,0.507841,0.401055,0.581403,0.449977,0.505934,0.495188,0.381708,0.362327,0.488683,0.355347,0.452243,0.47309,0.55289,0.577124,0.475837,0.290937,0.477263,0.704035,0.414946,0.632479,0.630377,0.506066,0.45683,0.292894,0.431985,0.589792,0.475168,0.595312,0.45731,0.324064,0
0.308943,0.549009,0.454183,0.672824,0.419522,0.471038,0.527634,0.500814,0.352471,0.433238,0.530239,0.507841,0.303781,0.539514,0.471167,0.339155,0.494983,0.306638,0.380806,0.384381,0.508873,0.38145,0.473101,0.499177,0.635491,0.601455,0.376519,0.57735,0.554758,0.357288,0.583857,0.53097,0.428213,0.344457,0.278124,0.376644,0.503951,0.512927,0.556502,0.409835,0.327562,0
0.259358,0.642486,0.493831,0.502967,0.35311,0.278995,0.360569,0.419955,0.287132,0.40444,0.667682,0.507841,0.353397,0.56356,0.467105,0.480591,0.34979,0.389888,0.285857,0.443737,0.390292,0.364183,0.409435,0.458082,0.69626,0.637606,0.353289,0.486043,0.656322,0.409677,0.612008,0.584948,0.445515,0.446248,0.3383,0.346053,0.609257,0.398734,0.648295,0.347676,0.287397,0
0.34978,0.602646,0.482432,0.605508,0.339062,0.499805,0.487804,0.533416,0.440275,0.356981,0.493784,0.507841,0.371491,0.470553,0.423651,0.340781,0.471058,0.389971,0.37275,0.410376,0.483205,0.335066,0.416737,0.410489,0.56885,0.665566,0.374671,0.649723,0.561477,0.326523,0.556067,0.521154,0.421286,0.435758,0.378117,0.453699,0.475942,0.482583,0.550287,0.427878,0.368045,0
0.368494,0.520628,0.618876,0.519274,0.326832,0.431641,0.456881,0.54784,0.361471,0.39824,0.507472,0.507841,0.282552,0.556914,0.429095,0.387919,0.46674,0.286886,0.352736,0.429732,0.506575,0.398653,0.52885,0.34331,0.68504,0.696211,0.376378,0.549269,0.541408,0.307404,0.548192,0.501459,0.317203,0.444409,0.26264,0.327799,0.437855,0.5305,0.634244,0.442691,0.375674,0
0.473233,0.528749,0.574564,0.514497,0.432318,0.406948,0.376806,0.593112,0.404523,0.479638,0.637624,0.507841,0.335268,0.570846,0.495107,0.411156,0.503061,0.344406,0.437735,0.392022,0.467427,0.407301,0.46851,0.406554,0.707711,0.600254,0.375583,0.484067,0.552346,0.461796,0.547575,0.496083,0.381835,0.456165,0.378167,0.391207,0.401804,0.508221,0.630431,0.4652,0.343992,0
0.356449,0.506663,0.434287,0.579085,0.351988,0.406499,0.407391,0.412947,0.238679,0.463215,0.477271,0.507841,0.334112,0.42845,0.489331,0.453834,0.470194,0.362999,0.439209,0.401885,0.364769,0.38465,0.545061,0.503592,0.64192,0.67064,0.331477,0.563216,0.605803,0.366917,0.64239,0.582307,0.400782,0.420992,0.328577,0.279637,0.47038,0.437409,0.632734,0.382461,0.306864,0
0.372548,0.573352,0.528669,0.564715,0.442719,0.332545,0.399665,0.503008,0.443145,0.500481,0.519152,0.507841,0.37765,0.623859,0.513406,0.375255,0.453551,0.329448,0.366124,0.452489,0.48648,0.405712,0.386812,0.405869,0.533247,0.569241,0.401237,0.594739,0.629884,0.591176,0.557398,0.468285,0.514535,0.337362,0.29689,0.397108,0.328291,0.534849,0.589637,0.377878,0.359076,0
0.317508,0.656678,0.466245,0.526276,0.372791,0.281935,0.387815,0.30821,0.342426,0.469349,0.591507,0.507841,0.409929,0.507368,0.448005,0.343635,0.408186,0.367937,0.398044,0.590532,0.404741,0.324037,0.435926,0.42075,0.674461,0.641784,0.282006,0.599351,0.713468,0.43468,0.606845,0.446946,0.508824,0.362985,0.352701,0.426158,0.418317,0.526699,0.584509,0.254903,0.485415,0
0.324373,0.64102,0.453116,0.646241,0.404549,0.424484,0.413966,0.46749,0.432122,0.451488,0.484347,0.507841,0.421657,0.497379,0.484817,0.355701,0.383711,0.331654,0.39801,0.438502,0.442486,0.357345,0.331572,0.474912,0.550306,0.577839,0.324599,0.576292,0.579402,0.432825,0.648105,0.514432,0.44063,0.410954,0.368854,0.424875,0.416282,0.529336,0.551584,0.356615,0.459406,0
0.317323,0.728905,0.424818,0.627281,0.315317,0.347294,0.462778,0.45393,0.29631,0.342218,0.480969,0.507841,0.367794,0.491599,0.475629,0.40709,0.44938,0.364529,0.408535,0.47605,0.305737,0.319261,0.395974,0.401398,0.757921,0.630292,0.230202,0.577004,0.685054,0.336492,0.634821,0.537006,0.515319,0.487427,0.382427,0.442721,0.509753,0.498378,0.669658,0.327801,0.326888,0
0.329694,0.519844,0.485914,0.531471,0.426937,0.388489,0.399919,0.508663,0.308858,0.399749,0.573661,0.507841,0.330152,0.645724,0.549535,0.330231,0.390526,0.322096,0.408442,0.39221,0.332157,0.45081,0.425097,0.550656,0.586794,0.517408,0.302374,0.473374,0.522846,0.43425,0.669009,0.508771,0.413274,0.291505,0.360826,0.339916,0.376669,0.598522,0.601828,0.36046,0.38114,0
0.360291,0.654946,0.413749,0.614075,0.3464,0.306653,0.373623,0.490373,0.362181,0.417511,0.577525,0.507841,0.330901,0.495311,0.45644,0.37776,0.472644,0.405951,0.389854,0.460483,0.470537,0.439098,0.346943,0.360776,0.747857,0.715226,0.276115,0.596732,0.61838,0.452522,0.595909,0.563719,0.433361,0.47499,0.375896,0.351867,0.431083,0.506656,0.698472,0.339172,0.296305,0
0.194727,0.547368,0.492066,0.637378,0.351055,0.377351,0.410303,0.483878,0.244006,0.407019,0.454153,0.507841,0.272594,0.380475,0.376112,0.391394,0.418591,0.286467,0.344352,0.424496,0.375872,0.34996,0.409668,0.454595,0.6629,0.654467,0.217238,0.627815,0.612125,0.224008,0.583386,0.592715,0.388717,0.522886,0.188445,0.310703,0.578711,0.492523,0.653113,0.402665,0.316936,0
0.318816,0.691477,0.517171,0.613409,0.263683,0.325031,0.350534,0.524457,0.335441,0.363472,0.507709,0.507841,0.30867,0.510905,0.59369,0.353468,0.334293,0.292565,0.381289,0.384436,0.268121,0.313489,0.371111,0.276461,0.608992,0.711462,0.277389,0.671453,0.629282,0.461984,0.669372,0.520004,0.44493,0.285319,0.260863,0.285665,0.344165,0.599342,0.643271,0.321852,0.231363,0
0.191033,0.598221,0.45813,0.717476,0.32451,0.275977,0.382653,0.360528,0.171786,0.4516,0.517002,0.507841,0.292719,0.369588,0.452231,0.393678,0.341609,0.308037,0.39761,0.429099,0.386913,0.367775,0.42218,0.387937,0.724127,0.729022,0.223876,0.551081,0.601018,0.307409,0.684714,0.676447,0.413874,0.504009,0.259999,0.296218,0.462251,0.533565,0.728987,0.291564,0.37095,0
0.208705,0.603602,0.596569,0.535588,0.328652,0.290404,0.390821,0.354977,0.209828,0.416402,0.589565,0.507841,0.33788,0.521547,0.403442,0.246437,0.349878,0.184184,0.33554,0.380823,0.38585,0.318301,0.505577,0.470606,0.534374,0.686255,0.241414,0.436679,0.702942,0.372211,0.674692,0.529889,0.332057,0.372732,0.202317,0.236327,0.581137,0.483059,0.488901,0.298035,0.275915,0
0.307263,0.619289,0.5294,0.62184,0.385361,0.331741,0.487737,0.411622,0.334279,0.375415,0.558095,0.507841,0.388093,0.500587,0.370258,0.295764,0.360195,0.292454,0.434754,0.362787,0.380223,0.373769,0.418014,0.420019,0.638517,0.628263,0.298343,0.431718,0.670994,0.442093,0.616707,0.566555,0.396602,0.402568,0.357545,0.331853,0.507648,0.589103,0.534567,0.326954,0.349617,0
0.275695,0.724682,0.459944,0.672506,0.385209,0.304991,0.372968,0.410177,0.334496,0.394904,0.519283,0.507841,0.349174,0.523339,0.447558,0.369515,0.377988,0.241802,0.464553,0.462003,0.394766,0.36567,0.290505,0.452097,0.683366,0.646411,0.225893,0.474689,0.619041,0.379496,0.655248,0.591286,0.389519,0.414412,0.322255,0.424952,0.502314,0.458069,0.568582,0.319767,0.245945,0
0.275353,0.658016,0.509986,0.704291,0.284396,0.23658,0.457861,0.407855,0.232737,0.424835,0.533424,0.507841,0.315782,0.519885,0.439013,0.350437,0.335227,0.243268,0.354594,0.329145,0.466963,0.337948,0.385237,0.317105,0.666267,0.755758,0.321631,0.487601,0.631758,0.380968,0.65867,0.610711,0.341353,0.423431,0.26826,0.251558,0.581665,0.414898,0.608126,0.26455,0.296857,0
0.328306,0.563902,0.473549,0.654388,0.352246,0.287784,0.412482,0.387496,0.254162,0.319384,0.527629,0.507841,0.305627,0.45187,0.372955,0.309476,0.387805,0.272663,0.30747,0.375857,0.460211,0.359895,0.473188,0.316555,0.727471,0.775268,0.274608,0.546704,0.680924,0.313251,0.665821,0.582669,0.313384,0.457422,0.37932,0.3222,0.459542,0.513803,0.616459,0.248403,0.325051,0
0.460048,0.55945,0.571513,0.640808,0.348893,0.417205,0.372481,0.510887,0.326544,0.365102,0.432657,0.507841,0.324521,0.498416,0.502184,0.396522,0.409267,0.291943,0.341088,0.369369,0.426513,0.420172,0.498659,0.345787,0.603073,0.699325,0.340702,0.533883,0.574911,0.437987,0.699155,0.519003,0.333074,0.334975,0.339631,0.344635,0.388382,0.503218,0.553811,0.318599,0.324568,0
0.418855,0.659564,0.409828,0.574818,0.323193,0.372946,0.260741,0.436937,0.334054,0.34253,0.496102,0.507841,0.356365,0.473597,0.450855,0.309369,0.415688,0.276588,0.390941,0.378814,0.323004,0.326407,0.420057,0.390837,0.710887,0.740417,0.300155,0.568358,0.632073,0.306982,0.701853,0.563657,0.279369,0.392051,0.354893,0.313889,0.360424,0.476909,0.672834,0.302704,0.261857,0
0.283642,0.631878,0.324109,0.676854,0.3658,0.262535,0.327979,0.458148,0.318772,0.360063,0.45088,0.507841,0.285131,0.488168,0.484009,0.36677,0.419912,0.354043,0.376052,0.416137,0.317174,0.278247,0.325788,0.39657,0.726614,0.682281,0.20728,0.586099,0.689695,0.365213,0.675517,0.604103,0.475071,0.424438,0.290767,0.410148,0.322888,0.586472,0.725695,0.357578,0.268393,0
0.287581,0.663802,0.465461,0.628642,0.341464,0.333788,0.305111,0.456889,0.26316,0.378631,0.441681,0.507841,0.254353,0.515569,0.472914,0.358931,0.343277,0.282109,0.326385,0.297011,0.365867,0.361623,0.401135,0.35677,0.602449,0.652949,0.26194,0.502156,0.600516,0.392927,0.735177,0.568523,0.368528,0.303451,0.356474,0.244559,0.363211,0.589043,0.585854,0.263357,0.25932,0
0.22841,0.592308,0.39975,0.661197,0.31991,0.363145,0.367708,0.472345,0.273941,0.406616,0.562731,0.507841,0.217061,0.428754,0.344471,0.326468,0.448045,0.26559,0.298575,0.320087,0.302585,0.270277,0.37065,0.394904,0.75262,0.704643,0.340891,0.454734,0.617443,0.314847,0.56148,0.750542,0.38905,0.455757,0.242234,0.255076,0.386521,0.617421,0.678875,0.382627,0.21965,0
0.173088,0.662054,0.417042,0.594318,0.294643,0.283898,0.242641,0.446801,0.206587,0.344842,0.475982,0.507841,0.194741,0.476325,0.382524,0.383089,0.283098,0.268925,0.22661,0.204321,0.367533,0.336737,0.27245,0.339917,0.606362,0.711006,0.221884,0.602116,0.645689,0.249765,0.752738,0.638493,0.266626,0.390578,0.215992,0.192658,0.379483,0.510856,0.654409,0.324764,0.255236,0
0.226571,0.762156,0.349221,0.638231,0.20798,0.156157,0.268655,0.321353,0.204195,0.337469,0.517504,0.507841,0.23431,0.603336,0.446868,0.353797,0.254718,0.274374,0.27304,0.405569,0.314885,0.392939,0.29101,0.271434,0.673568,0.767396,0.2347,0.617282,0.711859,0.299648,0.763069,0.638759,0.351732,0.289021,0.209104,0.197489,0.371844,0.564684,0.657,0.269317,0.256553,0
0.221951,0.654338,0.415698,0.713184,0.246567,0.247588,0.300923,0.39292,0.277934,0.299407,0.480616,0.507841,0.288853,0.37334,0.421752,0.331649,0.263966,0.190205,0.269844,0.404661,0.403954,0.258545,0.250904,0.254156,0.797068,0.826067,0.244854,0.563973,0.593259,0.321557,0.723614,0.593843,0.335427,0.391775,0.289426,0.285131,0.377041,0.455644,0.696688,0.235219,0.215826,0
